"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"76","#BritishAirways are a disgrace. All credit to this lady for publicly shaming them! https://t.co/HyJyopDb08",FALSE,11,NA,2018-03-27 21:43:04,FALSE,NA,"978749267685924866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevenceltic81",5,FALSE,FALSE,NA,NA
"77","RT @troublestravels: Delayed inbound and outbound flights to and from Prague this weekend and now we have a text to say our flight to Las V…",FALSE,0,NA,2018-03-27 21:40:48,FALSE,NA,"978748699206717440",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>","Flight_Refunds",4,TRUE,FALSE,NA,NA
"78","trying to book my flights to #Lanzarote next year and it appears I can book return flights to #NewYork for 60 quid… https://t.co/EV2I42gl70",FALSE,0,NA,2018-03-27 21:40:28,TRUE,NA,"978748612665659392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShonaSaintsB",0,FALSE,FALSE,NA,NA
"79","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 21:37:07,FALSE,NA,"978747771841908736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","valseal46",310,TRUE,FALSE,NA,NA
"80","RT @troublestravels: Delayed inbound and outbound flights to and from Prague this weekend and now we have a text to say our flight to Las V…",FALSE,0,NA,2018-03-27 21:34:27,FALSE,NA,"978747098773508096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoe_kocher",4,TRUE,FALSE,NA,NA
"81","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 21:34:05,FALSE,NA,"978747007677452292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_D__X",310,TRUE,FALSE,NA,NA
"82","Delayed inbound and outbound flights to and from Prague this weekend and now we have a text to say our flight to La… https://t.co/07H1eZ9Dtk",FALSE,3,NA,2018-03-27 21:32:35,TRUE,NA,"978746629573443585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","troublestravels",4,FALSE,FALSE,NA,NA
"83","A few Moons ago flying to San Francisco with rjw2011 
-
#britishairways #memories #america… https://t.co/Sa6Z1Xi4bc",FALSE,0,NA,2018-03-27 21:00:54,FALSE,NA,"978738656226750464",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AJEdgarArtist",0,FALSE,FALSE,"-0.487261","51.48483"
"84","First Class dining Concorde Room #britishairways #firstclass #firstclasstravel #businessclass… https://t.co/3lfCtgRq2v",FALSE,0,NA,2018-03-27 20:58:52,FALSE,NA,"978738145201094656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BjoernInAmerica",0,FALSE,FALSE,NA,NA
"85","@business Hmph  . . .  I've only ever seen 'carts' on flights, #BritishAirways, #Delta, so trays? on a bumpy flight… https://t.co/9bLlXpmSIj",FALSE,0,"business",2018-03-27 20:57:16,TRUE,"978736706319941632","978737743277694976","34713362","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ange__CA",0,FALSE,FALSE,NA,NA
"86","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-27 20:10:25,FALSE,NA,"978725952527196160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rebecca90353429",930,TRUE,FALSE,NA,NA
"87","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 20:07:40,FALSE,NA,"978725258902560778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ridout_kate",310,TRUE,FALSE,NA,NA
"88","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 19:44:52,FALSE,NA,"978719522181050368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pljonesey",310,TRUE,FALSE,NA,NA
"89","#BritishAirways #flights #Arizona #Phoenix  https://t.co/vChIKONGSG",FALSE,0,NA,2018-03-27 19:39:27,FALSE,NA,"978718158751137792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlotad",0,FALSE,FALSE,NA,NA
"90","@USEmbassyKenya @kenyabeirut Called Kenyan consulate want help daughter teaching at the Africa Yoga Center Nairobi.… https://t.co/PwDOwgXmHy",FALSE,0,"USEmbassyKenya",2018-03-27 19:28:59,TRUE,NA,"978715523918819331","70636581","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronichas",0,FALSE,FALSE,NA,NA
"91","@kenyabeirut Called Kenyan consulate want help daughter teaching at the Africa Yoga Center in Nairobi. British Airw… https://t.co/EHXj4C2nGk",FALSE,0,"kenyabeirut",2018-03-27 19:27:30,TRUE,NA,"978715151942733826","803859194289995776","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronichas",0,FALSE,FALSE,NA,NA
"92","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 19:18:15,FALSE,NA,"978712824682831874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","butt1947",310,TRUE,FALSE,NA,NA
"93","@RuthAnnexo @British_Airways 3 days - STILL no pushchair or any sort of useful response from @British_Airways. Disg… https://t.co/Gsf9XRQ4NV",FALSE,0,"RuthAnnexo",2018-03-27 19:17:20,TRUE,"978346749004742656","978712592494579713","944134129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhisharp",0,FALSE,FALSE,NA,NA
"94","Beauty in sight! #b747 #BritishAirways #Dulles https://t.co/M7HJb4tMyu",FALSE,1,NA,2018-03-27 18:48:07,FALSE,NA,"978705242761105409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lahormigablanca",0,FALSE,FALSE,NA,NA
"95","RT @Bestbizfares: #BusinessClass #London To #LosAngeles September through January 2019, under $2100 #BritishAirways. #Luxury, #Lux, #Travel…",FALSE,0,NA,2018-03-27 18:44:58,FALSE,NA,"978704446682091520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndyPennefather",2,TRUE,FALSE,NA,NA
"96","Thank you for the incredible service on flight number BA273 on 26 March LHR&gt;SAN!! Many thx!! Amie Davis, Colin Hard… https://t.co/e0Ixbx69Nw",FALSE,1,NA,2018-03-27 17:57:57,TRUE,NA,"978692615037247488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanEdgarLA",0,FALSE,FALSE,NA,NA
"97","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-27 17:30:30,FALSE,NA,"978685708180303872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tinypopple",96,TRUE,FALSE,NA,NA
"98","«Daily Digest»New airlines partnership, @British_Airways going revenue based &amp; much more <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/0MmklWGXgE… https://t.co/oqv3HRawCw",FALSE,0,NA,2018-03-27 17:19:04,TRUE,NA,"978682828463460353",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","pointimize",0,FALSE,FALSE,NA,NA
"99",".@British_Airways explain to me why I had to put my travel suitcase in the hold when there is space in the overhead… https://t.co/UNZvIVJid9",FALSE,1,NA,2018-03-27 16:59:15,TRUE,NA,"978677843273158656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoe9",0,FALSE,FALSE,NA,NA
"100","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 16:43:48,FALSE,NA,"978673954746486784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","menopauseonline",310,TRUE,FALSE,NA,NA
"101","Oh and in addition to a super old plane @British_Airways we are now 14 minutes departing because of catering and cl… https://t.co/E2HH3didRe",FALSE,0,"philindc",2018-03-27 16:24:30,TRUE,"978668052848902144","978669097863950336","23488579","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","philindc",0,FALSE,FALSE,NA,NA
"102",". @British_Airways how old is this aircraft I’m on flight 0293 LHR to IAD today (27-3-18)? Outdated interior. No US… https://t.co/8c7ZRJ3tnE",FALSE,0,NA,2018-03-27 16:20:21,TRUE,NA,"978668052848902144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","philindc",0,FALSE,FALSE,NA,NA
"103","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 16:12:40,FALSE,NA,"978666122139619328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkijp83",310,TRUE,FALSE,NA,NA
"104","RT @quotethisprojuk: #Win a 500£ gift voucher at B&amp;Q !
Download the FREE app and RT to be entered. 
Next winner announced on April 25. 
#uk…",FALSE,0,NA,2018-03-27 16:12:38,FALSE,NA,"978666110789783553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkijp83",61,TRUE,FALSE,NA,NA
"105","RT @quotethisprojuk: Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q !
Download the app and Retweet to be entered. 
Winner anno…",FALSE,0,NA,2018-03-27 16:12:35,FALSE,NA,"978666101168050176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkijp83",96,TRUE,FALSE,NA,NA
"106","RT @quotethisprojuk: #WIN a 500£ gift voucher at B&amp;Q !!!
How? Follow us and Retweet to be entered. 
Winner announced on March 1st 2018.
#uk…",FALSE,0,NA,2018-03-27 16:12:13,FALSE,NA,"978666007597330437",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkijp83",930,TRUE,FALSE,NA,NA
"107","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 15:51:58,FALSE,NA,"978660911127957504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sc101_101",310,TRUE,FALSE,NA,NA
"108","She is there to teach yoga, the bag with all the donated clothing for the @africayoga made it there. But her new ba… https://t.co/nIrAZjt4KS",FALSE,0,"ronichas",2018-03-27 15:30:25,TRUE,"978654762987085829","978655486374547456","56068752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronichas",0,FALSE,FALSE,NA,NA
"109","#british_airways, @#britishairways So one jerk from @British_Airways told me to call South Africa baggage. I kept t… https://t.co/mt8obzSVr0",FALSE,0,NA,2018-03-27 15:27:32,TRUE,NA,"978654762987085829",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronichas",0,FALSE,FALSE,NA,NA
"110","@DaveWallsworth Just been told it's Captain Butler for this 13h30m flight! #BritishAirways #BA11 https://t.co/mok80Ebhcw",FALSE,0,"DaveWallsworth",2018-03-27 15:09:13,FALSE,NA,"978650152620646401","424120588","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milesintheair",0,FALSE,FALSE,NA,NA
"111","RT @quotethisprojuk: #Win a 500£ gift voucher at B&amp;Q !
Download the FREE app and RT to be entered. 
Next winner announced on April 25. 
#uk…",FALSE,0,NA,2018-03-27 15:04:49,FALSE,NA,"978649046821801987",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LynnCo77",61,TRUE,FALSE,NA,NA
"112","I’m flying to New York in 5 days, and it’s going to be my first experience with @British_Airways 
Going to ask at t… https://t.co/SOdeyXSHsO",FALSE,2,NA,2018-03-27 15:00:20,TRUE,NA,"978647918348587009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","merrkarasakal",0,FALSE,FALSE,NA,NA
"113","#BritishAirways Revamps Economy and Premium Economy Cabins. #PaxEx
 https://t.co/MLCQ04Oo0f",FALSE,1,NA,2018-03-27 14:53:17,FALSE,NA,"978646144703258626",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Afritraveller",0,FALSE,FALSE,NA,NA
"114","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 14:06:08,FALSE,NA,"978634278002221056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jjfizz",310,TRUE,FALSE,NA,NA
"115","RT @logosMania: <U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/cCreMQvx09 #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet #BritishAirways…",FALSE,0,NA,2018-03-27 13:47:14,FALSE,NA,"978629520633851904",NA,"<a href=""https://discoveringmypath.wixsite.com/discoveringmypath"" rel=""nofollow"">readysetgame</a>","ReadySetGame3",12,TRUE,FALSE,NA,NA
"116","@British_Airways  you are a beauty. thanks ever so much for the upgrade on this 9 hour flight.  Very kind. Extra le… https://t.co/jCAEPXFQqe",FALSE,0,"British_Airways",2018-03-27 13:40:20,TRUE,NA,"978627785504837632","18332190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rinosoares",0,FALSE,FALSE,NA,NA
"117","Great news for our luxury travellers!!! <U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F><U+2708><U+FE0F>#Seychelles #BritishAirways #London #TuesdayThoughts #Travel… https://t.co/9XFZgJ1a2E",FALSE,0,NA,2018-03-27 13:22:07,TRUE,NA,"978623199507288065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnlyExclusiveUK",0,FALSE,FALSE,NA,NA
"118","RT @FootballQuizz1: <U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/BulGvP5yDl #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet #BritishAirw…",FALSE,0,NA,2018-03-27 13:19:23,FALSE,NA,"978622511687626752",NA,"<a href=""https://discoveringmypath.wixsite.com/discoveringmypath"" rel=""nofollow"">readysetgame</a>","ReadySetGame3",10,TRUE,FALSE,NA,NA
"119","#british_airways, @#britishairways My daughter has been there over 48 hours and still no bag!! Please find her bag!!!",FALSE,0,NA,2018-03-27 13:17:08,FALSE,NA,"978621946853240833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronichas",0,FALSE,FALSE,NA,NA
"120","In the iCloud... where’s my DATA? <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> <U+2601><U+FE0F> <U+2708><U+FE0F> #britishairways @ Amsterdam Airport Schiphol https://t.co/bl9R5npxnb",FALSE,0,NA,2018-03-27 13:13:45,FALSE,NA,"978621093245169665",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","audionfx",0,FALSE,FALSE,NA,NA
"121","The day calls for a flight
#LHR #EGLL #LondonHeathrow #BritishAirways #Speedbird #Airbus… https://t.co/dg6EZLOxl3",FALSE,0,NA,2018-03-27 13:04:39,FALSE,NA,"978618804593979392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jivesh01",0,FALSE,FALSE,"-0.45716029","51.47168494"
"122","#britishairways pilots getting younger https://t.co/fiYkI75LXA",FALSE,1,NA,2018-03-27 13:02:11,FALSE,NA,"978618183350472704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kerr_mark",0,FALSE,FALSE,NA,NA
"123","Called Customer service twice to book bassinet both said book with the check in desk now in HK they can’t do it!! H… https://t.co/TyVFoa1gwi",FALSE,0,NA,2018-03-27 13:00:32,TRUE,NA,"978617767954808832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YiranTrow",0,FALSE,FALSE,NA,NA
"124","RT @johnpringdns: Equality watchdog calls for court action over BA’s personal assistant ticket ‘discrimination’
#BritishAirways #AccessToAi…",FALSE,0,NA,2018-03-27 12:49:08,FALSE,NA,"978614900741300224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ross_hore",10,TRUE,FALSE,NA,NA
"125","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 12:21:08,FALSE,NA,"978607853446430720",NA,"<a href=""https://twitaculous.com/"" rel=""nofollow"">Twitaculous - Win Stuff!</a>","abertillery",310,TRUE,FALSE,NA,NA
"126","RT @AndroidAppsAWG: <U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/HVuEvVCAYy #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet #BritishAirw…",FALSE,0,NA,2018-03-27 12:01:10,FALSE,NA,"978602828292853761",NA,"<a href=""https://discoveringmypath.wixsite.com/discoveringmypath"" rel=""nofollow"">readysetgame</a>","ReadySetGame3",10,TRUE,FALSE,NA,NA
"127","RT @johnpringdns: Equality watchdog calls for court action over BA’s personal assistant ticket ‘discrimination’
#BritishAirways #AccessToAi…",FALSE,0,NA,2018-03-27 11:58:18,FALSE,NA,"978602108936163331",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Pumpkinpiez1",10,TRUE,FALSE,NA,NA
"128","RT @VelocysPLC: Take a look at the presentation the Project Director for the UK waste-to-renewable jet fuel project (being developed by #VL…",FALSE,0,NA,2018-03-27 11:58:10,FALSE,NA,"978602073259429888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicheTax",14,TRUE,FALSE,NA,NA
"129","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 11:52:40,FALSE,NA,"978600687964532736",NA,"<a href=""https://twitaculous.com/"" rel=""nofollow"">Twitaculous - Win Stuff!</a>","Gillian2277",310,TRUE,FALSE,NA,NA
"130","I’m having to fly #britishairways back to the UK in 7 weeks, and its already filling me with dread and disappointme… https://t.co/G550EmGQZc",FALSE,3,NA,2018-03-27 11:52:35,TRUE,NA,"978600667106308096",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","TweetsbyJenks",0,FALSE,FALSE,NA,NA
"131","@johnpringdns #Reasonableadjustments or has #BritishAirways put greed before #ethics #airtravel",FALSE,0,"johnpringdns",2018-03-27 11:48:41,FALSE,"978494366691024896","978599687098859521","138038823","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Pumpkinpiez1",0,FALSE,FALSE,NA,NA
"132","RT @flybyday63: Evening Take off <U+2708><U+FE0F> #Airbus #A380 #BritishAirways #Speedbird #MyrtleAvenue https://t.co/eY6j5gvmdL",FALSE,0,NA,2018-03-27 11:47:12,FALSE,NA,"978599313147334656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ramona_Emy",16,TRUE,FALSE,NA,NA
"133","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 11:07:12,FALSE,NA,"978589247736336385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MTrusinski",310,TRUE,FALSE,NA,NA
"134","#britishairways. View from the front row. Cruz why did you do this? https://t.co/eM96z4xeBi",FALSE,0,NA,2018-03-27 11:04:13,FALSE,NA,"978588494716194817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulroebuck",0,FALSE,FALSE,NA,NA
"135","RT @quotethisprojuk: #Contractors...Homeowners...
#WIN a 500£ gift voucher at B&amp;Q
 
How? Follow us and Retweet to be entered. 
Next winner…",FALSE,0,NA,2018-03-27 10:48:39,FALSE,NA,"978584579194966017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachaelndarren",310,TRUE,FALSE,NA,NA
